gene,N,intercept,slope,min x,max x,R2,
DAB2,24,-0.0148994228085,0.0061566551992658335,1.518552138,197.3769294,0.787493012435,
AK142678,25,0.181621227366,0.0005256377693065548,1.026395658,179.4499045,0.0217300712899,
PNRC1,24,0.116020287352,0.0037790527424574863,20.05517702,117.2559217,0.239198224424,
SKIL,25,0.0242526510435,0.009887573028729958,9.698979213,171.1574448,0.554680940317,
SAT1,25,0.76057329096,0.00036475546292900316,666.8999118,1516.455888,0.0291370554795,
BCL2A1B,27,-0.129844027943,0.0012659649542995297,684.8350929,3923.566199,0.361710687253,
GNA13,28,0.0856663704921,0.005729339411992267,34.52747314,154.2450727,0.378077194054,
NRP2,27,0.170841249488,0.004786069147112394,23.84652867,117.4831685,0.228543923933,
NAMPT,27,0.418854043849,0.0011327909075649744,45.33204815,466.7136742,0.0636621375031,
ISG15,25,0.0662582714304,0.0042690446688766065,0.766321541,318.6852605,0.619307432065,
FAM102B,28,0.0435101794951,0.005763416316478564,4.623818839,125.0194896,0.507534567577,
BCL2A1C,28,0.213962400209,0.005259462735262895,26.40796406,257.7483481,0.419905503067,
BIRC6,27,0.228959130205,0.0019073589314013836,13.05525465,178.9289942,0.092045900469,
RGS1,25,-0.248110981994,0.0013203362000770793,281.5950674,1289.356291,0.733726420742,
